Index,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39
5115,FALSE,56824,56824,159.5392863,0.063,0.517,0.059,2,2.9,0.188
5116,FALSE,52905,52905,549.1699557,0.0752,0.518,0.053,7,2.8,0.2148
5117,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5118,FALSE,63842,63842,178.4762182,0.2179,0.514,0.059,2,3.3,0.1865
5119,FALSE,50790,50790,45.89069734,0.1761,0.497,0.139,1,2.5,0.1885
5120,FALSE,52240,52240,127.0025258,0.0663,0.508,0.058,2,2.8,0.1645
5121,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5122,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5123,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5124,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5125,FALSE,53924,53924,303.2686479,0.0282,0.511,0.074,2,3.7,0.1751
5126,FALSE,73890,73890,333.3830777,0.1556,0.51,0.111,5,2.6,0.159
5127,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5128,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5129,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5130,FALSE,73890,73890,333.3830777,0.1556,0.51,0.111,5,2.6,0.159
5131,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5132,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5133,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5134,FALSE,55588,55588,395.8097648,0.1109,0.514,0.073,3,2.6,0.2005
5135,FALSE,52905,52905,549.1699557,0.0752,0.518,0.053,7,2.8,0.2148
5136,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5137,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5138,FALSE,52905,52905,549.1699557,0.0752,0.518,0.053,7,2.8,0.2148
5139,FALSE,52240,52240,127.0025258,0.0663,0.508,0.058,2,2.8,0.1645
5140,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5141,FALSE,68468,68468,412.843174,0.1954,0.518,0.059,3,2.8,0.1957
5142,FALSE,43958,43958,155.7223471,0.0162,0.534,0.062,1,3.1,0.1829
5143,FALSE,53648,53648,312.2693792,0.2395,0.519,0.061,3,3.6,0.1683
5144,FALSE,62059,62059,427.4494823,0.1217,0.514,0.063,5,2.3,0.2018
5145,FALSE,68468,68468,412.843174,0.1954,0.518,0.059,3,2.8,0.1957
5146,FALSE,53648,53648,312.2693792,0.2395,0.519,0.061,3,3.6,0.1683
5147,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5148,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5149,FALSE,64135,64135,75.74249446,0.1181,0.505,0.033,2,2.7,0.1791
5150,FALSE,55588,55588,395.8097648,0.1109,0.514,0.073,3,2.6,0.2005
5151,FALSE,68468,68468,412.843174,0.1954,0.518,0.059,3,2.8,0.1957
5152,FALSE,49770,49770,172.8740293,0.0102,0.533,0.028,2,2.9,0.1887
5153,FALSE,62059,62059,427.4494823,0.1217,0.514,0.063,5,2.3,0.2018
5154,FALSE,62059,62059,427.4494823,0.1217,0.514,0.063,5,2.3,0.2018
5155,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5156,FALSE,52905,52905,549.1699557,0.0752,0.518,0.053,7,2.8,0.2148
5157,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5158,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5159,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5160,FALSE,68051,68051,284.0188894,0.1613,0.514,0.058,2,2.5,0.212
5161,FALSE,73890,73890,333.3830777,0.1556,0.51,0.111,5,2.6,0.159
5162,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
5163,FALSE,59981,59981,8.162526822,0.1023,0.48,0.044,2,3.6,0.215
5164,FALSE,53902,53902,32.30358672,0.0676,0.499,0.035,3,3.2,0.1761
5165,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
5166,FALSE,58919,58919,40.97706761,0.1127,0.497,0.054,6,3.4,0.1957
5167,FALSE,61447,61447,22.67333963,0.0594,0.507,0.036,1,3.1,0.2002
5168,FALSE,63442,63442,40.68148643,0.0279,0.498,0.024,1,3.2,0.1882
5169,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5170,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5171,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5172,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5173,FALSE,73890,73890,333.3830777,0.1556,0.51,0.111,5,2.6,0.159
5174,FALSE,49770,49770,172.8740293,0.0102,0.533,0.028,2,2.9,0.1887
5175,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5176,FALSE,73890,73890,333.3830777,0.1556,0.51,0.111,5,2.6,0.159
5177,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5178,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5179,FALSE,64399,64399,666.8305482,0.1381,0.515,0.095,12,2.4,0.2071
5180,FALSE,70980,70980,449.0895535,0.1488,0.517,0.053,21,2.3,0.2415
5181,FALSE,53902,53902,32.30358672,0.0676,0.499,0.035,3,3.2,0.1761
5182,FALSE,53902,53902,32.30358672,0.0676,0.499,0.035,3,3.2,0.1761
5183,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
5184,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
5185,FALSE,58919,58919,40.97706761,0.1127,0.497,0.054,6,3.4,0.1957
5186,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
5187,FALSE,58919,58919,40.97706761,0.1127,0.497,0.054,6,3.4,0.1957
5188,FALSE,63162,63162,239.2798338,0.1225,0.494,0.051,8,2.9,0.2299
5189,FALSE,59368,59368,238.2075725,0.0757,0.514,0.036,3,3.2,0.1774
5190,FALSE,66434,66434,157.2027831,0.1601,0.517,0.062,3,3.2,0.2083
5191,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
5192,FALSE,59368,59368,238.2075725,0.0757,0.514,0.036,3,3.2,0.1774
5193,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5194,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5195,FALSE,67345,67345,58.36239653,0.0661,0.507,0.03,1,3.6,0.1667
5196,FALSE,54931,54931,131.7614586,0.0659,0.512,0.047,2,3.3,0.1859
5197,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5198,FALSE,58919,58919,40.97706761,0.1127,0.497,0.054,6,3.4,0.1957
5199,FALSE,59981,59981,8.162526822,0.1023,0.48,0.044,2,3.6,0.215
5200,FALSE,59036,59036,44.27762476,0.0887,0.486,0.035,2,3.3,0.1866
5201,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5202,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5203,FALSE,66434,66434,157.2027831,0.1601,0.517,0.062,3,3.2,0.2083
5204,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5205,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5206,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
5207,FALSE,57606,57606,387.6148278,0.1754,0.502,0.102,4,3.8,0.2637
5208,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5209,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5210,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
5211,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
5212,FALSE,69391,69391,361.2869228,0.1602,0.512,0.053,1,2.7,0.1933
5213,FALSE,43583,43583,72.59612449,0.055,0.51,0.028,2,3.7,0.1753
5214,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
5215,FALSE,50973,50973,228.3116128,0.024,0.513,0.032,1,3.6,0.1811
5216,FALSE,119637,119637,409.221437,0.2317,0.509,0.049,5,2.4,0.1635
5217,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5218,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5219,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5220,FALSE,43583,43583,72.59612449,0.055,0.51,0.028,2,3.7,0.1753
5221,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
5222,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
5223,FALSE,69614,69614,536.4938873,0.2097,0.509,0.087,2,2.6,0.2226
5224,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5225,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
5226,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5227,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5228,FALSE,51303,51303,383.0725053,0.0096,0.513,0.02,3,3.7,0.1735
5229,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5230,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5231,FALSE,119637,119637,409.221437,0.2317,0.509,0.049,5,2.4,0.1635
5232,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5233,FALSE,49083,49083,200.0608323,0.0987,0.503,0.065,4,3.5,0.1907
5234,FALSE,51303,51303,383.0725053,0.0096,0.513,0.02,3,3.7,0.1735
5235,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5236,FALSE,49083,49083,200.0608323,0.0987,0.503,0.065,4,3.5,0.1907
5237,FALSE,51879,51879,396.2905671,0.0494,0.511,0.036,4,3.5,0.1839
5238,FALSE,51879,51879,396.2905671,0.0494,0.511,0.036,4,3.5,0.1839
5239,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5240,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5241,FALSE,43952,43952,40.98778199,-0.0273,0.454,0.015,1,4.1,0.195
5242,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5243,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
5244,FALSE,119637,119637,409.221437,0.2317,0.509,0.049,5,2.4,0.1635
5245,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
5246,FALSE,119637,119637,409.221437,0.2317,0.509,0.049,5,2.4,0.1635
5247,FALSE,47599,47599,105.1661979,0.0409,0.504,0.052,1,5.7,0.1732
5248,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5249,FALSE,54931,54931,131.7614586,0.0659,0.512,0.047,2,3.3,0.1859
5250,FALSE,69614,69614,536.4938873,0.2097,0.509,0.087,2,2.6,0.2226
5251,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5252,FALSE,49083,49083,200.0608323,0.0987,0.503,0.065,4,3.5,0.1907
5253,FALSE,51303,51303,383.0725053,0.0096,0.513,0.02,3,3.7,0.1735
5254,FALSE,57606,57606,387.6148278,0.1754,0.502,0.102,4,3.8,0.2637
5255,FALSE,51879,51879,396.2905671,0.0494,0.511,0.036,4,3.5,0.1839
5256,FALSE,92661,92661,528.0778108,0.2843,0.507,0.248,10,2.8,0.2251
5257,FALSE,41656,41656,553.0118756,0.1081,0.51,0.925,4,6.2,0.1985
5258,FALSE,32516,32516,52.8401812,0.0567,0.512,0.964,1,9.8,0.1964
5259,FALSE,51750,51750,108.6956522,-0.0006,0.512,0.227,1,4,0.189
5260,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5261,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5262,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5263,FALSE,60316,60316,925.4213276,0.081,0.514,0.046,16,2.9,0.2037
5264,FALSE,54476,54476,165.8227848,0.0851,0.509,0.064,2,3.3,0.1758
5265,FALSE,57606,57606,387.6148278,0.1754,0.502,0.102,4,3.8,0.2637
5266,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5267,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5268,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5269,FALSE,57802,57802,678.065966,0.0852,0.517,0.06,10,3.2,0.2116
5270,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5271,FALSE,52659,52659,1227.984706,0.0102,0.526,0.066,10,4,0.2157
5272,FALSE,63846,63846,1377.179669,0.0972,0.518,0.104,21,2.5,0.2826
5273,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5274,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5275,FALSE,87976,87976,279.2058998,0.3056,0.505,0.281,5,3,0.1789
5276,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5277,FALSE,57439,57439,146.0242452,0.1126,0.511,0.142,3,3.1,0.1849
5278,FALSE,72890,72890,339.5257663,0.3175,0.503,0.401,8,2.8,0.2168
5279,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5280,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5281,FALSE,62143,62143,25.50334809,0.0797,0.513,0.238,2,2.4,0.1367
5282,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5283,FALSE,47091,47091,66.86548262,0.0529,0.514,0.259,1,4.2,0.1702
5284,FALSE,57302,57302,96.22886116,0.0289,0.496,0.585,2,5.4,0.2024
5285,FALSE,88833,88833,583.0571115,0.2497,0.505,0.252,8,3.4,0.1975
5286,FALSE,61822,61822,107.6018152,0.218,0.502,0.31,1,3.7,0.1697
5287,FALSE,88833,88833,583.0571115,0.2497,0.505,0.252,8,3.4,0.1975
5288,FALSE,50332,50332,48.33844734,0.0519,0.508,0.174,1,3.1,0.1812
5289,FALSE,101361,101361,942.2006986,0.2788,0.509,0.249,5,3.5,0.1952
5290,FALSE,41656,41656,553.0118756,0.1081,0.51,0.925,4,6.2,0.1985
5291,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5292,FALSE,61112,61112,40.70200524,0.0451,0.429,0.434,1,3.1,0.2288
5293,FALSE,54471,54471,391.5158555,0.1499,0.496,0.262,4,2.7,0.2221
5294,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5295,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5296,FALSE,101361,101361,942.2006986,0.2788,0.509,0.249,5,3.5,0.1952
5297,FALSE,90910,90910,1009.98939,0.2531,0.508,0.196,8,3,0.226
5298,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
5299,FALSE,49896,49896,94.69206224,0.0508,0.51,0.136,1,3.5,0.165
5300,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5301,FALSE,56079,56079,432.0832171,0.0609,0.506,0.645,5,4.1,0.2115
5302,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5303,FALSE,83704,83704,275.6601048,0.1632,0.495,0.316,4,4.2,0.2177
5304,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5305,FALSE,57789,57789,47.67437856,0.0566,0.519,0.274,2,3,0.1546
5306,FALSE,54831,54831,345.3077784,0.1452,0.503,0.256,2,3.8,0.2366
5307,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5308,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5309,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5310,FALSE,59039,59039,59.41180951,0.0603,0.511,0.167,2,3.3,0.1554
5311,FALSE,59039,59039,59.41180951,0.0603,0.511,0.167,2,3.3,0.1554
5312,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
5313,FALSE,73214,73214,904.2732016,0.1486,0.509,0.254,4,4,0.2013
5314,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5315,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5316,FALSE,56079,56079,432.0832171,0.0609,0.506,0.645,5,4.1,0.2115
5317,FALSE,88833,88833,583.0571115,0.2497,0.505,0.252,8,3.4,0.1975
5318,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5319,FALSE,48629,48629,828.7190689,0.046,0.506,0.829,3,3.8,0.2177
5320,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5321,FALSE,73214,73214,904.2732016,0.1486,0.509,0.254,4,4,0.2013
5322,FALSE,43321,43321,2.770891208,-0.4993,0.468,0.347,1,3.2,0.1522
5323,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5324,FALSE,51078,51078,247.4426309,0.0846,0.512,0.27,3,3.3,0.1946
5325,FALSE,78801,78801,234.5662871,0.2117,0.505,0.385,2,2.9,0.2037
5326,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5327,FALSE,55301,55301,80.07966885,0.1282,0.495,0.538,1,3.3,0.2014
5328,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5329,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5330,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5331,FALSE,88833,88833,583.0571115,0.2497,0.505,0.252,8,3.4,0.1975
5332,FALSE,56945,56945,70.57749592,0.0785,0.504,0.104,1,3.9,0.1426
5333,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5334,FALSE,90910,90910,1009.98939,0.2531,0.508,0.196,8,3,0.226
5335,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5336,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5337,FALSE,94899,94899,71.59904174,0.2956,0.51,0.246,5,2.7,0.1591
5338,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5339,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5340,FALSE,48629,48629,828.7190689,0.046,0.506,0.829,3,3.8,0.2177
5341,FALSE,59538,59538,252.5910138,0.099,0.518,0.201,2,3.3,0.1996
5342,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5343,FALSE,92661,92661,528.0778108,0.2843,0.507,0.248,10,2.8,0.2251
5344,FALSE,90910,90910,1009.98939,0.2531,0.508,0.196,8,3,0.226
5345,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5346,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5347,FALSE,54465,54465,150.7658768,0.0473,0.514,0.25,4,2.9,0.2112
5348,FALSE,92661,92661,528.0778108,0.2843,0.507,0.248,10,2.8,0.2251
5349,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5350,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5351,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5352,FALSE,54471,54471,391.5158555,0.1499,0.496,0.262,4,2.7,0.2221
5353,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5354,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5355,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5356,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5357,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
5358,FALSE,62143,62143,25.50334809,0.0797,0.513,0.238,2,2.4,0.1367
5359,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5360,FALSE,73214,73214,904.2732016,0.1486,0.509,0.254,4,4,0.2013
5361,FALSE,73214,73214,904.2732016,0.1486,0.509,0.254,4,4,0.2013
5362,FALSE,56758,56758,8.988115219,0.0585,0.508,0.358,1,3.4,0.1581
5363,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
5364,FALSE,83704,83704,275.6601048,0.1632,0.495,0.316,4,4.2,0.2177
5365,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5366,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5367,FALSE,96847,96847,1230.027638,0.2439,0.508,0.155,11,3.1,0.2064
5368,FALSE,105763,105763,825.8682578,0.2533,0.506,0.186,4,3.1,0.1873
5369,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5370,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5371,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5372,FALSE,94899,94899,71.59904174,0.2956,0.51,0.246,5,2.7,0.1591
5373,FALSE,87976,87976,279.2058998,0.3056,0.505,0.281,5,3,0.1789
5374,FALSE,72890,72890,339.5257663,0.3175,0.503,0.401,8,2.8,0.2168
5375,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5376,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5377,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5378,FALSE,46207,46207,68.88690035,0.0104,0.519,0.2,2,3.7,0.1714
5379,FALSE,87976,87976,279.2058998,0.3056,0.505,0.281,5,3,0.1789
5380,FALSE,54471,54471,391.5158555,0.1499,0.496,0.262,4,2.7,0.2221
5381,FALSE,101361,101361,942.2006986,0.2788,0.509,0.249,5,3.5,0.1952
5382,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5383,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5384,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5385,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5386,FALSE,57439,57439,146.0242452,0.1126,0.511,0.142,3,3.1,0.1849
5387,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5388,FALSE,58956,58956,1616.003936,0.1441,0.506,0.607,9,3.1,0.2337
5389,FALSE,57513,57513,117.329392,0.1264,0.508,0.176,1,3.5,0.1883
5390,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5391,FALSE,56079,56079,432.0832171,0.0609,0.506,0.645,5,4.1,0.2115
5392,FALSE,62827,62827,48.43310288,0.1122,0.51,0.226,4,2.7,0.163
5393,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5394,FALSE,88833,88833,583.0571115,0.2497,0.505,0.252,8,3.4,0.1975
5395,FALSE,70694,70694,151.0766348,0.1234,0.509,0.231,1,2.4,0.2183
5396,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5397,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5398,FALSE,55173,55173,287.0779817,-0.0028,0.489,0.221,1,5.8,0.2138
5399,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5400,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5401,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5402,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5403,FALSE,57302,57302,96.22886116,0.0289,0.496,0.585,2,5.4,0.2024
5404,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5405,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5406,FALSE,90910,90910,1009.98939,0.2531,0.508,0.196,8,3,0.226
5407,FALSE,41656,41656,553.0118756,0.1081,0.51,0.925,4,6.2,0.1985
5408,FALSE,51535,51535,210.6324549,0.0055,0.483,0.198,2,3.2,0.2137
5409,FALSE,92661,92661,528.0778108,0.2843,0.507,0.248,10,2.8,0.2251
5410,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5411,FALSE,94899,94899,71.59904174,0.2956,0.51,0.246,5,2.7,0.1591
5412,FALSE,101361,101361,942.2006986,0.2788,0.509,0.249,5,3.5,0.1952
5413,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5414,FALSE,88833,88833,583.0571115,0.2497,0.505,0.252,8,3.4,0.1975
5415,FALSE,53137,53137,453.5076454,0.0179,0.514,0.192,1,3.7,0.201
5416,FALSE,90910,90910,1009.98939,0.2531,0.508,0.196,8,3,0.226
5417,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5418,FALSE,40893,40893,474.9719953,0.04,0.512,0.9,1,5.5,0.1843
5419,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5420,FALSE,54465,54465,150.7658768,0.0473,0.514,0.25,4,2.9,0.2112
5421,FALSE,68404,68404,16.82197135,0.1202,0.501,0.197,2,2.4,0.139
5422,FALSE,61807,61807,3024.881812,0.1015,0.507,0.408,29,3.5,0.2386
5423,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5424,FALSE,70130,70130,2434.571009,0.1396,0.511,0.295,18,3.3,0.2217
5425,FALSE,78341,78341,197.5719598,0.1905,0.506,0.269,2,3.1,0.199
5426,FALSE,56079,56079,432.0832171,0.0609,0.506,0.645,5,4.1,0.2115
5427,FALSE,68404,68404,16.82197135,0.1202,0.501,0.197,2,2.4,0.139
5428,FALSE,56079,56079,432.0832171,0.0609,0.506,0.645,5,4.1,0.2115
5429,FALSE,46991,46991,19.81670626,-0.0121,0.5,0.17,1,3.3,0.1602
5430,FALSE,80690,80690,1286.559712,0.196,0.495,0.336,30,2.6,0.2884
5431,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
5432,FALSE,61638,61638,2766.8834,0.1317,0.504,0.437,27,3.8,0.2357
