fips_txt,Stabr,area_name,countbrewpub,countcontract,countmicro,countregional,counttotal,countlargest,countbest,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019,countyshort
6109,CA,"Tuolumne County, CA",0,0,0,0,0,0,0,64729,20,38.02145,-119.964708,54478,Tuolumne
6111,CA,"Ventura County, CA",2,0,9,0,15,0,0,91446,33.1,34.35874,-119.133143,846006,Ventura
6113,CA,"Yolo County, CA",0,0,9,0,9,0,0,70951,41.6,38.67927,-121.903178,220500,Yolo
6115,CA,"Yuba County, CA",0,0,0,0,0,0,0,56607,16.7,39.27003,-121.34428,78668,Yuba
8001,CO,"Adams County, CO",3,1,5,1,10,0,0,75341,23.6,39.87433,-104.331872,517421,Adams
8003,CO,"Alamosa County, CO",1,0,2,0,3,0,0,38213,26.1,37.56844,-105.788041,16233,Alamosa
8005,CO,"Arapahoe County, CO",2,0,11,0,20,0,0,82364,42.2,39.64463,-104.331733,656590,Arapahoe
8007,CO,"Archuleta County, CO",2,0,0,0,2,0,0,57604,38.9,37.2024,-107.050863,14029,Archuleta
8009,CO,"Baca County, CO",0,0,0,0,0,0,0,38945,22.1,37.30314,-102.535457,3581,Baca
8011,CO,"Bent County, CO",0,0,0,0,0,0,0,35764,12.4,37.93189,-103.077584,5577,Bent
8013,CO,"Boulder County, CO",16,0,18,3,40,1,1,88341,60.8,40.09483,-105.398382,326196,Boulder
8014,CO,"Broomfield County/city, CO",1,0,3,0,5,0,0,106892,55.5,39.95338,-105.052125,70465,Broomfield
8015,CO,"Chaffee County, CO",1,0,2,0,3,0,0,60331,33.5,38.73825,-106.316972,20356,Chaffee
8017,CO,"Cheyenne County, CO",0,0,0,0,0,0,0,52337,20,38.83539,-102.604585,1831,Cheyenne
8019,CO,"Clear Creek County, CO",1,0,2,0,3,0,0,79900,46.5,39.6894,-105.670791,9700,Clear Creek
8021,CO,"Conejos County, CO",0,0,0,0,0,0,0,40944,20.2,37.21341,-106.176447,8205,Conejos
8023,CO,"Costilla County, CO",0,0,0,0,0,0,0,34731,19.1,37.27755,-105.42894,3887,Costilla
8025,CO,"Crowley County, CO",0,0,0,0,0,0,0,38224,9.6,38.32196,-103.787562,6061,Crowley
8027,CO,"Custer County, CO",0,0,0,0,0,0,0,57381,36.9,38.10199,-105.373515,5068,Custer
8029,CO,"Delta County, CO",1,0,1,0,3,0,0,51525,21.2,38.86176,-107.864757,31162,Delta
8031,CO,"Denver County/city, CO",13,3,47,2,72,0,0,75456,47.9,39.76185,-104.880625,727211,Denver
8033,CO,"Dolores County, CO",0,0,0,0,0,0,0,50232,21.3,37.7476,-108.530383,2055,Dolores
8035,CO,"Douglas County, CO",3,0,5,0,11,0,0,123697,57.9,39.32644,-104.926199,351154,Douglas
8037,CO,"Eagle County, CO",1,0,2,0,3,0,0,89268,48.1,39.63064,-106.692944,55127,Eagle
8039,CO,"Elbert County, CO",0,0,0,0,0,0,0,101733,35.9,39.31082,-104.117928,26729,Elbert
8041,CO,"El Paso County, CO",8,0,17,0,26,0,0,72675,37.9,38.82738,-104.527472,720403,El Paso
8043,CO,"Fremont County, CO",1,0,1,0,2,0,0,52239,18.2,38.45566,-105.421438,47839,Fremont
8045,CO,"Garfield County, CO",2,0,0,0,3,0,0,73788,30,39.59935,-107.90978,60061,Garfield
8047,CO,"Gilpin County, CO",1,0,0,0,1,0,0,74806,38.7,39.86108,-105.528947,6243,Gilpin
8049,CO,"Grand County, CO",1,0,1,0,3,0,0,71029,37.8,40.12329,-106.095876,15734,Grand
8051,CO,"Gunnison County, CO",2,0,1,0,3,0,0,60408,55.3,38.66968,-107.078108,17462,Gunnison
8053,CO,"Hinsdale County, CO",1,0,0,0,1,0,0,61391,43.9,37.81163,-107.383405,820,Hinsdale
8055,CO,"Huerfano County, CO",0,0,0,0,0,0,0,39955,21.4,37.68782,-104.959928,6897,Huerfano
8057,CO,"Jackson County, CO",0,0,0,0,0,0,0,53577,16.8,40.66343,-106.329248,1392,Jackson
8059,CO,"Jefferson County, CO",12,2,11,0,30,0,0,89696,44.1,39.58646,-105.245601,582881,Jefferson
8061,CO,"Kiowa County, CO",0,0,0,0,0,0,0,46901,21.5,38.38847,-102.75621,1406,Kiowa
8063,CO,"Kit Carson County, CO",0,0,0,0,0,0,0,42951,18.9,39.30534,-102.603023,7097,Kit Carson
8065,CO,"Lake County, CO",1,0,0,0,1,0,0,56850,34,39.20432,-106.349696,8127,Lake
8067,CO,"La Plata County, CO",6,0,0,0,6,0,0,77829,43.9,37.28737,-107.839718,56221,La Plata
8069,CO,"Larimer County, CO",5,1,19,2,32,2,0,75332,46.3,40.66309,-105.482131,356899,Larimer
8071,CO,"Las Animas County, CO",0,0,0,0,1,0,0,43452,19.7,37.31883,-104.04411,14506,Las Animas
8073,CO,"Lincoln County, CO",0,0,0,0,0,0,0,43077,12.8,38.99374,-103.507555,5701,Lincoln
8075,CO,"Logan County, CO",0,0,0,0,0,0,0,58429,20.5,40.72809,-103.090464,22409,Logan
8077,CO,"Mesa County, CO",5,0,1,0,6,0,0,60249,27.4,39.01949,-108.461837,154210,Mesa
8079,CO,"Mineral County, CO",0,0,0,0,0,0,0,63015,39.9,37.65148,-106.9323,769,Mineral
8081,CO,"Moffat County, CO",0,0,0,0,0,0,0,63232,17.1,40.57398,-108.204521,13283,Moffat
8083,CO,"Montezuma County, CO",5,0,0,0,5,0,0,52641,28.6,37.33803,-108.595786,26183,Montezuma
8085,CO,"Montrose County, CO",2,0,1,0,4,0,0,50707,23.9,38.41343,-108.263042,42758,Montrose
8087,CO,"Morgan County, CO",0,0,0,0,0,0,0,57535,17.6,40.26235,-103.807092,29068,Morgan
8089,CO,"Otero County, CO",0,0,1,0,1,0,0,43723,17.7,37.88417,-103.72126,18278,Otero
8091,CO,"Ouray County, CO",3,0,1,0,4,0,0,72836,48.6,38.1506,-107.767133,4952,Ouray
8093,CO,"Park County, CO",0,0,1,0,1,0,0,77221,30.2,39.11891,-105.717648,18845,Park
8095,CO,"Phillips County, CO",0,0,0,0,0,0,0,53432,25.5,40.59471,-102.345105,4265,Phillips
8097,CO,"Pitkin County, CO",0,0,1,0,1,0,0,92820,63.1,39.21753,-106.915943,17767,Pitkin
8099,CO,"Prowers County, CO",0,0,0,0,0,0,0,47051,17.4,37.95818,-102.392161,12172,Prowers
8101,CO,"Pueblo County, CO",3,0,1,0,4,0,0,51075,22,38.17066,-104.489893,168424,Pueblo
8103,CO,"Rio Blanco County, CO",0,0,0,0,0,0,0,65960,20.2,39.97261,-108.200685,6324,Rio Blanco
8105,CO,"Rio Grande County, CO",1,0,0,0,1,0,0,48496,23.7,37.48576,-106.453214,11267,Rio Grande
8107,CO,"Routt County, CO",2,0,1,0,3,0,0,87691,50.4,40.48316,-106.985289,25638,Routt
8109,CO,"Saguache County, CO",1,0,0,0,1,0,0,37004,22.9,38.03395,-106.246675,6824,Saguache
8111,CO,"San Juan County, CO",2,0,0,0,2,0,0,50524,34.5,37.78108,-107.670257,728,San Juan
8113,CO,"San Miguel County, CO",1,0,0,0,2,0,0,77209,56.7,38.00937,-108.427326,8179,San Miguel
8115,CO,"Sedgwick County, CO",0,0,0,0,0,0,0,42808,20.8,40.87157,-102.355358,2248,Sedgwick
8117,CO,"Summit County, CO",3,0,3,0,7,0,0,86570,51,39.62102,-106.137555,31011,Summit
8119,CO,"Teller County, CO",3,0,1,0,4,0,0,70599,34,38.87199,-105.182552,25388,Teller
8121,CO,"Washington County, CO",0,0,0,0,0,0,0,53263,16.2,39.96541,-103.209605,4908,Washington
8123,CO,"Weld County, CO",5,0,6,0,13,0,0,78160,26.7,40.55579,-104.383649,324492,Weld
8125,CO,"Yuma County, CO",1,0,0,0,1,0,0,52841,22.1,40.00063,-102.422649,10019,Yuma
9001,CT,"Fairfield County, CT",3,2,8,1,16,1,0,96966,47.4,41.2281,-73.366757,943332,Fairfield
9003,CT,"Hartford County, CT",2,1,12,0,19,0,0,75336,37.8,41.80605,-72.732916,891720,Hartford
9005,CT,"Litchfield County, CT",1,0,2,0,7,0,0,81015,35.1,41.7919,-73.235428,180333,Litchfield
9007,CT,"Middlesex County, CT",0,0,3,0,5,0,0,81721,41.5,41.43453,-72.524227,162436,Middlesex
9009,CT,"New Haven County, CT",1,2,11,1,19,0,0,69687,34.9,41.34972,-72.900204,854757,New Haven
9011,CT,"New London County, CT",1,0,5,0,10,0,0,75226,33.3,41.47863,-72.103452,265206,New London
9013,CT,"Tolland County, CT",0,0,1,0,1,0,0,90181,41.2,41.85808,-72.340977,150721,Tolland
9015,CT,"Windham County, CT",2,0,1,0,4,0,0,63309,24.1,41.825,-71.990702,116782,Windham
10001,DE,"Kent County, DE",1,0,2,0,4,0,0,58804,23.6,39.09709,-75.502982,180786,Kent
10003,DE,"New Castle County, DE",5,0,2,0,9,0,0,76076,35.9,39.57592,-75.644132,558753,New Castle
10005,DE,"Sussex County, DE",6,0,3,1,11,1,0,64839,26.5,38.67751,-75.335495,234225,Sussex
11001,DC,District of Columbia,5,2,7,1,17,0,0,90395,57.6,38.90415,-77.017094,705749,District of Columbia
12001,FL,"Alachua County, FL",0,0,5,0,6,0,0,49880,42.5,29.67574,-82.357221,269043,Alachua
12003,FL,"Baker County, FL",0,0,1,0,1,0,0,60454,13.4,30.32444,-82.302284,29210,Baker
12005,FL,"Bay County, FL",1,1,1,0,3,0,0,58376,22.8,30.23756,-85.631348,174705,Bay
12007,FL,"Bradford County, FL",0,0,0,0,0,0,0,47509,10.6,29.94693,-82.166796,28201,Bradford
12009,FL,"Brevard County, FL",4,0,4,1,12,0,0,57582,29.3,28.29828,-80.700384,601942,Brevard
12011,FL,"Broward County, FL",2,1,7,0,14,0,0,61429,31.9,26.19352,-80.476658,1952778,Broward
12013,FL,"Calhoun County, FL",0,0,0,0,0,0,0,41399,9.9,30.3888,-85.197916,14105,Calhoun
12015,FL,"Charlotte County, FL",0,0,1,0,1,0,0,54756,23.2,26.86883,-81.940858,188910,Charlotte
12017,FL,"Citrus County, FL",0,0,2,0,2,0,0,49762,17.6,28.84363,-82.524796,149657,Citrus
12019,FL,"Clay County, FL",0,0,0,0,0,0,0,75776,24.1,29.98712,-81.858147,219252,Clay
12021,FL,"Collier County, FL",0,0,3,0,4,0,0,76415,36.2,26.11871,-81.400884,384902,Collier
12023,FL,"Columbia County, FL",0,0,1,0,1,0,0,47087,15.6,30.22131,-82.623127,71686,Columbia
12027,FL,"DeSoto County, FL",0,0,0,0,0,0,0,41673,11.4,27.19058,-81.806253,38001,DeSoto
12029,FL,"Dixie County, FL",0,0,0,0,0,0,0,39793,9.4,29.5809,-83.195666,16826,Dixie
12031,FL,"Duval County, FL",6,1,11,0,20,0,0,58339,29.2,30.33525,-81.648113,957755,Duval
12033,FL,"Escambia County, FL",1,0,3,0,5,0,0,52822,26.4,30.61166,-87.33904,318316,Escambia
12035,FL,"Flagler County, FL",0,0,1,0,1,0,0,62831,24.4,29.47489,-81.286362,115081,Flagler
12037,FL,"Franklin County, FL",0,0,1,0,1,0,0,47504,17.1,29.81018,-84.799174,12125,Franklin
12039,FL,"Gadsden County, FL",0,0,0,0,0,0,0,42975,16.7,30.57917,-84.612783,45660,Gadsden
12041,FL,"Gilchrist County, FL",0,0,0,0,0,0,0,46171,14.2,29.72346,-82.795801,18582,Gilchrist
12043,FL,"Glades County, FL",0,0,0,0,0,0,0,45412,9.9,26.95481,-81.19082,13811,Glades
12045,FL,"Gulf County, FL",0,0,0,0,0,0,0,53228,17.7,29.90726,-85.256537,13639,Gulf
12047,FL,"Hamilton County, FL",0,0,0,0,0,0,0,39241,9.3,30.4911,-82.951049,14428,Hamilton
12049,FL,"Hardee County, FL",0,0,0,0,0,0,0,41430,10.4,27.49285,-81.82158,26937,Hardee
12051,FL,"Hendry County, FL",0,0,0,0,0,0,0,45107,8.2,26.53934,-81.151584,42022,Hendry
12053,FL,"Hernando County, FL",0,0,2,0,2,0,0,50705,17.5,28.56791,-82.464835,193920,Hernando
12055,FL,"Highlands County, FL",0,0,0,0,1,0,0,45723,17,27.34263,-81.340921,106221,Highlands
12057,FL,"Hillsborough County, FL",5,0,9,2,17,1,1,61133,32.7,27.90659,-82.349568,1471968,Hillsborough
12059,FL,"Holmes County, FL",0,0,0,0,0,0,0,38874,10.3,30.86622,-85.812959,19617,Holmes
12061,FL,"Indian River County, FL",2,0,1,0,3,0,0,61173,28.3,27.70064,-80.574803,159923,Indian River
12063,FL,"Jackson County, FL",0,0,0,0,0,0,0,40543,13.4,30.78781,-85.210374,46414,Jackson
12065,FL,"Jefferson County, FL",0,0,0,0,0,0,0,47192,22,30.42456,-83.890859,14246,Jefferson
12067,FL,"Lafayette County, FL",0,0,0,0,0,0,0,45480,15.8,29.99007,-83.17851,8422,Lafayette
12069,FL,"Lake County, FL",1,0,2,0,4,0,0,57660,22.7,28.76411,-81.712282,367118,Lake
12071,FL,"Lee County, FL",1,0,7,0,8,0,0,62364,27.8,26.55213,-81.89225,770577,Lee
12073,FL,"Leon County, FL",0,0,4,0,5,0,0,55081,45.7,30.45931,-84.2778,293582,Leon
12075,FL,"Levy County, FL",0,0,0,0,0,0,0,41405,12.6,29.28441,-82.783483,41503,Levy
12077,FL,"Liberty County, FL",0,0,0,0,0,0,0,44236,12.7,30.25985,-84.868581,8354,Liberty
12079,FL,"Madison County, FL",0,0,0,0,0,0,0,37919,13.8,30.44723,-83.470437,18493,Madison
12081,FL,"Manatee County, FL",1,0,4,0,6,0,0,64151,29.3,27.48139,-82.365784,403253,Manatee
12083,FL,"Marion County, FL",0,0,1,0,1,0,0,49079,19.4,29.20281,-82.0431,365579,Marion
12085,FL,"Martin County, FL",0,0,0,0,0,0,0,70806,33,27.07995,-80.398211,161000,Martin
12086,FL,"Miami-Dade County, FL",2,2,10,0,18,0,1,54991,28.8,25.61049,-80.499045,2716940,Miami-Dade
12087,FL,"Monroe County, FL",2,0,3,0,5,0,0,67528,33.3,25.60104,-81.206777,74228,Monroe
12089,FL,"Nassau County, FL",3,0,0,0,4,0,0,72818,28.2,30.60593,-81.764929,88625,Nassau
12091,FL,"Okaloosa County, FL",1,0,2,0,4,0,0,63520,30.6,30.66586,-86.594194,210738,Okaloosa
12093,FL,"Okeechobee County, FL",0,0,0,0,0,0,0,45225,11.4,27.38559,-80.887388,42168,Okeechobee
12095,FL,"Orange County, FL",6,0,10,0,19,0,0,63133,33.8,28.51444,-81.323295,1393452,Orange
12097,FL,"Osceola County, FL",0,0,0,0,1,0,0,52270,20.5,28.05903,-81.139312,375751,Osceola
12099,FL,"Palm Beach County, FL",3,0,9,0,15,0,1,66621,35.7,26.64576,-80.448673,1496770,Palm Beach
12101,FL,"Pasco County, FL",0,0,4,0,6,0,0,55745,23.4,28.30202,-82.455707,553947,Pasco
12103,FL,"Pinellas County, FL",6,1,27,0,37,0,1,56708,31,27.90312,-82.739518,974996,Pinellas
12105,FL,"Polk County, FL",0,0,2,2,4,0,0,51817,20,27.95312,-81.692783,724777,Polk
12107,FL,"Putnam County, FL",0,0,0,0,0,0,0,41986,12.4,29.60601,-81.740894,74521,Putnam
12109,FL,"St. Johns County, FL",0,0,3,0,5,0,0,90839,43.7,29.89059,-81.383914,264672,St. Johns
12111,FL,"St. Lucie County, FL",0,0,3,0,3,0,0,57292,20.3,27.38078,-80.443364,328297,St. Lucie
12113,FL,"Santa Rosa County, FL",2,0,0,0,2,0,0,66139,28.1,30.70363,-87.014255,184313,Santa Rosa
12115,FL,"Sarasota County, FL",2,0,3,0,6,0,0,66258,34.7,27.18439,-82.365835,433742,Sarasota
12117,FL,"Seminole County, FL",2,0,3,0,7,0,0,69954,38.2,28.69008,-81.13198,471826,Seminole
12119,FL,"Sumter County, FL",0,0,1,0,1,0,0,63464,31.1,28.71429,-82.074715,132420,Sumter
12121,FL,"Suwannee County, FL",0,0,0,0,0,0,0,49453,14.7,30.18924,-82.992754,44417,Suwannee
12123,FL,"Taylor County, FL",0,0,0,0,0,0,0,42987,7.4,30.01694,-83.616417,21569,Taylor
12125,FL,"Union County, FL",0,0,0,0,0,0,0,50893,8.3,30.05428,-82.366918,15237,Union
12127,FL,"Volusia County, FL",0,0,5,0,5,0,0,53554,23.6,29.05762,-81.161813,553284,Volusia
12129,FL,"Wakulla County, FL",0,0,0,0,0,0,0,58640,18.4,30.14038,-84.375136,33739,Wakulla
12131,FL,"Walton County, FL",1,0,0,0,1,0,0,62600,28.4,30.63121,-86.176614,74071,Walton
12133,FL,"Washington County, FL",0,0,0,0,0,0,0,42518,11.7,30.60222,-85.662797,25473,Washington
13001,GA,"Appling County, GA",0,0,0,0,0,0,0,43821,9.7,31.73971,-82.290103,18386,Appling
13003,GA,"Atkinson County, GA",0,0,0,0,0,0,0,38581,9.9,31.30056,-82.883614,8165,Atkinson
13005,GA,"Bacon County, GA",0,0,0,0,0,0,0,41807,10.1,31.56333,-82.387859,11164,Bacon
13007,GA,"Baker County, GA",0,0,0,0,0,0,0,39515,12.3,31.31962,-84.454857,3038,Baker
13009,GA,"Baldwin County, GA",0,0,0,0,0,0,0,44429,20.9,33.05953,-83.255362,44890,Baldwin
13011,GA,"Banks County, GA",0,0,0,0,0,0,0,53481,12.8,34.35192,-83.498441,19234,Banks
13013,GA,"Barrow County, GA",0,0,0,0,0,0,0,68924,17.6,33.99201,-83.712303,83240,Barrow
13015,GA,"Bartow County, GA",0,0,0,0,1,0,0,60254,19.5,34.24092,-84.838188,107738,Bartow
13017,GA,"Ben Hill County, GA",0,0,0,0,0,0,0,35931,12,31.74078,-83.14719,16700,Ben Hill
13019,GA,"Berrien County, GA",0,0,0,0,0,0,0,42058,11.8,31.27431,-83.231906,19397,Berrien
13021,GA,"Bibb County, GA",1,0,0,0,2,0,0,43066,25.7,32.80884,-83.694193,153159,Bibb
13023,GA,"Bleckley County, GA",0,0,0,0,0,0,0,48115,17.2,32.4354,-83.331717,12873,Bleckley
13025,GA,"Brantley County, GA",0,0,0,0,0,0,0,44680,8.2,31.19733,-81.982978,19109,Brantley
13027,GA,"Brooks County, GA",0,0,0,0,0,0,0,39554,15.2,30.8337,-83.588971,15457,Brooks
13029,GA,"Bryan County, GA",0,0,0,0,0,0,0,79296,32.6,32.01797,-81.438543,39627,Bryan
13031,GA,"Bulloch County, GA",0,0,1,0,1,0,0,48788,27.4,32.39341,-81.74381,79608,Bulloch
13033,GA,"Burke County, GA",0,0,0,0,0,0,0,42632,12.6,33.06374,-82.00389,22383,Burke
13035,GA,"Butts County, GA",0,0,0,0,0,0,0,47410,11.4,33.29036,-83.958221,24936,Butts
13037,GA,"Calhoun County, GA",0,0,0,0,0,0,0,34960,9.4,31.52128,-84.62629,6189,Calhoun
13039,GA,"Camden County, GA",0,0,0,0,0,0,0,58552,24.5,30.91636,-81.636516,54666,Camden
13043,GA,"Candler County, GA",0,0,0,0,0,0,0,41665,14.1,32.40399,-82.071446,10803,Candler
13045,GA,"Carroll County, GA",0,0,1,0,1,0,0,59193,20.6,33.58224,-85.080527,119992,Carroll
13047,GA,"Catoosa County, GA",0,0,0,0,0,0,0,60753,20.8,34.89939,-85.137353,67580,Catoosa
13049,GA,"Charlton County, GA",0,0,0,0,0,0,0,42891,10.5,30.7799,-82.139644,13392,Charlton
13051,GA,"Chatham County, GA",1,0,4,0,6,0,0,57122,33.2,31.97476,-81.091768,289430,Chatham
13053,GA,"Chattahoochee County, GA",0,0,0,0,0,0,0,46106,33.4,32.34745,-84.788021,10907,Chattahoochee
13055,GA,"Chattooga County, GA",0,0,0,0,0,0,0,41561,9.8,34.47418,-85.345289,24789,Chattooga
13057,GA,"Cherokee County, GA",0,0,2,0,2,0,0,88635,37,34.24432,-84.475057,258773,Cherokee
13059,GA,"Clarke County, GA",1,0,1,1,4,0,0,41036,42.7,33.95223,-83.36713,128331,Clarke
13061,GA,"Clay County, GA",0,0,0,0,0,0,0,24732,7.9,31.61983,-84.992583,2834,Clay
13063,GA,"Clayton County, GA",0,0,0,0,0,0,0,50737,19.5,33.55224,-84.412977,292256,Clayton
13065,GA,"Clinch County, GA",0,0,0,0,0,0,0,42928,11.1,30.91765,-82.702614,6618,Clinch
13067,GA,"Cobb County, GA",1,1,5,0,10,0,0,79622,46.5,33.93994,-84.574166,760141,Cobb
13069,GA,"Coffee County, GA",0,0,0,0,0,0,0,41675,13.2,31.54925,-82.844938,43273,Coffee
13071,GA,"Colquitt County, GA",0,0,0,0,0,0,0,41899,12.5,31.18976,-83.769741,45600,Colquitt
13073,GA,"Columbia County, GA",0,0,0,0,1,0,0,88285,35.1,33.55056,-82.251342,156714,Columbia
13075,GA,"Cook County, GA",0,0,0,0,0,0,0,40670,15.5,31.15294,-83.429552,17270,Cook
13077,GA,"Coweta County, GA",0,0,1,0,1,0,0,79232,29.8,33.3529,-84.762138,148509,Coweta
13079,GA,"Crawford County, GA",0,0,0,0,0,0,0,50411,10.3,32.70945,-83.979182,12404,Crawford
13081,GA,"Crisp County, GA",0,0,0,0,0,0,0,40482,13.7,31.91475,-83.753338,22372,Crisp
13083,GA,"Dade County, GA",0,0,0,0,0,0,0,45986,13.9,34.85242,-85.506201,16116,Dade
13085,GA,"Dawson County, GA",0,0,0,0,0,0,0,69155,30.4,34.44284,-84.173284,26108,Dawson
13087,GA,"Decatur County, GA",0,0,0,0,0,0,0,40473,14.6,30.87796,-84.577744,26404,Decatur
13089,GA,"DeKalb County, GA",2,0,4,0,7,0,0,63606,43.4,33.77066,-84.226343,759297,DeKalb
13091,GA,"Dodge County, GA",0,0,0,0,0,0,0,41118,13.7,32.16066,-83.156818,20605,Dodge
13093,GA,"Dooly County, GA",0,0,0,0,1,0,0,37109,11.3,32.152,-83.807167,13390,Dooly
13095,GA,"Dougherty County, GA",0,0,1,0,2,0,0,36894,21.4,31.53507,-84.214444,87956,Dougherty
13097,GA,"Douglas County, GA",0,0,0,0,0,0,0,62915,27.1,33.69932,-84.765944,146343,Douglas
13099,GA,"Early County, GA",0,0,0,0,0,0,0,40011,15.6,31.32419,-84.906723,10190,Early
13101,GA,"Echols County, GA",0,0,0,0,0,0,0,40408,8.8,30.7085,-82.836132,4006,Echols
13103,GA,"Effingham County, GA",0,0,0,0,0,0,0,71628,20.1,32.36171,-81.343337,64296,Effingham
13105,GA,"Elbert County, GA",0,0,0,0,0,0,0,40962,10.8,34.11502,-82.842057,19194,Elbert
13107,GA,"Emanuel County, GA",0,0,0,0,0,0,0,38529,12.4,32.5911,-82.299763,22646,Emanuel
13109,GA,"Evans County, GA",0,0,0,0,0,0,0,41425,15.5,32.1519,-81.887618,10654,Evans
13111,GA,"Fannin County, GA",0,0,2,0,3,0,0,47980,21.3,34.86384,-84.319287,26188,Fannin
13113,GA,"Fayette County, GA",0,0,1,0,2,0,0,94563,46.5,33.41272,-84.493941,114421,Fayette
13115,GA,"Floyd County, GA",1,0,0,0,1,0,0,50520,20.4,34.26368,-85.21373,98498,Floyd
13117,GA,"Forsyth County, GA",1,0,0,0,1,0,0,113332,51.7,34.22514,-84.127336,244252,Forsyth
13119,GA,"Franklin County, GA",0,0,0,0,0,0,0,47691,13.5,34.37516,-83.227291,23349,Franklin
13121,GA,"Fulton County, GA",9,1,12,1,25,1,0,79235,51.4,33.79003,-84.468182,1063937,Fulton
13123,GA,"Gilmer County, GA",0,0,0,0,0,0,0,57007,20,34.69054,-84.453984,31369,Gilmer
13125,GA,"Glascock County, GA",0,0,0,0,0,0,0,49350,9,33.22749,-82.606913,2971,Glascock
13127,GA,"Glynn County, GA",0,0,0,0,1,0,0,58017,29.6,31.21275,-81.496517,85292,Glynn
13129,GA,"Gordon County, GA",0,0,0,0,0,0,0,53373,14.4,34.50967,-84.873862,57963,Gordon
13131,GA,"Grady County, GA",0,0,0,0,0,0,0,42603,14.1,30.87586,-84.244772,24633,Grady
13133,GA,"Greene County, GA",0,0,1,0,1,0,0,60973,25.8,33.57684,-83.167103,18324,Greene
13135,GA,"Gwinnett County, GA",1,0,1,0,6,0,0,72225,36.1,33.9591,-84.022938,936250,Gwinnett
13137,GA,"Habersham County, GA",0,0,0,0,0,0,0,51296,18.7,34.63511,-83.526406,45328,Habersham
13139,GA,"Hall County, GA",0,0,1,0,1,0,0,66698,24,34.31759,-83.818497,204441,Hall
13141,GA,"Hancock County, GA",0,0,0,0,0,0,0,31715,8.8,33.26922,-83.000465,8457,Hancock
13143,GA,"Haralson County, GA",0,0,0,0,0,0,0,49020,14,33.79517,-85.220062,29792,Haralson
13145,GA,"Harris County, GA",0,0,0,0,0,0,0,74052,29.9,32.73155,-84.912432,35236,Harris
13147,GA,"Hart County, GA",0,0,0,0,0,0,0,50647,15.1,34.34873,-82.96329,26205,Hart
13149,GA,"Heard County, GA",0,0,0,0,0,0,0,48984,9.8,33.29097,-85.139594,11923,Heard
13151,GA,"Henry County, GA",0,0,1,0,1,0,0,72927,28.3,33.45288,-84.15444,234561,Henry
13153,GA,"Houston County, GA",0,0,0,0,0,0,0,65641,27.3,32.45838,-83.662856,157863,Houston
13155,GA,"Irwin County, GA",0,0,0,0,0,0,0,42317,14.3,31.60431,-83.277037,9416,Irwin
13157,GA,"Jackson County, GA",0,0,0,0,1,0,0,66645,21,34.13416,-83.565133,72977,Jackson
13159,GA,"Jasper County, GA",0,0,0,0,0,0,0,59207,10.8,33.31491,-83.687892,14219,Jasper
13161,GA,"Jeff Davis County, GA",0,0,0,0,0,0,0,40603,10,31.81162,-82.636825,15115,Jeff Davis
13163,GA,"Jefferson County, GA",0,0,0,0,0,0,0,35379,11,33.05187,-82.41905,15362,Jefferson
13165,GA,"Jenkins County, GA",0,0,0,0,0,0,0,32808,9.3,32.79456,-81.971524,8676,Jenkins
13167,GA,"Johnson County, GA",0,0,0,0,0,0,0,37771,10.4,32.68983,-82.661354,9643,Johnson
13169,GA,"Jones County, GA",0,0,0,0,0,0,0,56819,20.1,33.02023,-83.562339,28735,Jones
13171,GA,"Lamar County, GA",0,0,0,0,0,0,0,57402,17.1,33.07446,-84.146721,19077,Lamar
13173,GA,"Lanier County, GA",0,0,0,0,0,0,0,42667,16.4,31.0382,-83.063164,10423,Lanier
13175,GA,"Laurens County, GA",0,0,0,0,0,0,0,42018,15.6,32.39322,-82.926317,47546,Laurens
13177,GA,"Lee County, GA",0,0,0,0,0,0,0,72425,25.6,31.81842,-84.146681,29992,Lee
13179,GA,"Liberty County, GA",0,0,0,0,0,0,0,51410,18.3,31.80725,-81.457969,61435,Liberty
13181,GA,"Lincoln County, GA",0,0,0,0,0,0,0,45299,13.5,33.79215,-82.448299,7921,Lincoln
13183,GA,"Long County, GA",0,0,0,0,0,0,0,52051,15.5,31.74956,-81.74287,19559,Long
13185,GA,"Lowndes County, GA",0,0,0,0,1,0,0,46450,25.6,30.83368,-83.268967,117406,Lowndes
13187,GA,"Lumpkin County, GA",0,0,0,0,1,0,0,57078,26.2,34.56815,-83.998828,33610,Lumpkin
13189,GA,"McDuffie County, GA",0,0,0,0,0,0,0,44473,13.7,33.48246,-82.473188,21312,McDuffie
13191,GA,"McIntosh County, GA",0,0,0,0,0,0,0,46682,15.6,31.48298,-81.370199,14378,McIntosh
13193,GA,"Macon County, GA",0,0,0,0,0,0,0,34634,8.6,32.36622,-84.052162,12947,Macon
13195,GA,"Madison County, GA",0,0,0,0,0,0,0,52326,18,34.12849,-83.203637,29880,Madison
13197,GA,"Marion County, GA",0,0,0,0,0,0,0,41190,13.1,32.35954,-84.529561,8359,Marion
13199,GA,"Meriwether County, GA",0,0,0,0,0,0,0,43571,11.5,33.03022,-84.663279,21167,Meriwether
13201,GA,"Miller County, GA",0,0,0,0,0,0,0,41769,12.3,31.16291,-84.730386,5718,Miller
13205,GA,"Mitchell County, GA",0,0,0,0,0,0,0,37383,11.1,31.22894,-84.192407,21863,Mitchell
